Date,AAPL,GOOG,MSFT,AMZN,FB
2019-03-08,42.20576477050781,1142.3199462890625,107.51521301269531,1620.800048828125,169.60000610351562
2019-03-11,43.66787338256836,1175.760009765625,109.7723617553711,1670.6199951171875,172.07000732421875
2019-03-12,44.15849685668945,1193.199951171875,110.54093170166016,1673.0999755859375,171.9199981689453
2019-03-13,44.353763580322266,1193.3199462890625,111.39707946777344,1690.81005859375,173.3699951171875
2019-03-14,44.84682083129883,1185.550048828125,111.48465728759766,1686.219970703125,170.1699981689453
2019-03-15,45.43020248413086,1184.4599609375,112.76888275146484,1712.3599853515625,165.97999572753906
2019-03-18,45.89398193359375,1184.260009765625,114.3838882446289,1742.1500244140625,160.47000122070312
2019-03-19,45.53028869628906,1198.8499755859375,114.46171569824219,1761.8499755859375,161.57000732421875
2019-03-20,45.92815399169922,1223.969970703125,114.33525085449219,1797.27001953125,165.44000244140625
2019-03-21,47.61970138549805,1231.5400390625,116.96208190917969,1819.260009765625,166.0800018310547
2019-03-22,46.633575439453125,1205.5,113.87798309326172,1764.77001953125,164.33999633789062
2019-03-25,46.06971740722656,1193.0,114.47147369384766,1774.260009765625,166.2899932861328
2019-03-26,45.593746185302734,1184.6199951171875,114.71468353271484,1783.760009765625,167.67999267578125
2019-03-27,46.003822326660156,1173.02001953125,113.6055679321289,1765.699951171875,165.8699951171875
2019-03-28,46.064842224121094,1168.489990234375,113.76123809814453,1773.4200439453125,165.5500030517578
2019-03-29,46.365074157714844,1173.31005859375,114.74388122558594,1780.75,166.69000244140625
2019-04-01,46.67995834350586,1194.4300537109375,115.79460906982422,1814.18994140625,168.6999969482422
2019-04-02,47.358524322509766,1200.489990234375,115.95999908447266,1813.97998046875,174.1999969482422
2019-04-03,47.683170318603516,1205.9200439453125,116.71886444091797,1820.699951171875,173.5399932861328
2019-04-04,47.766151428222656,1215.0,116.12538146972656,1818.8599853515625,176.02000427246094
2019-04-05,48.085914611816406,1207.1500244140625,116.6410140991211,1837.280029296875,175.72000122070312
2019-04-08,48.84260559082031,1203.8399658203125,116.679931640625,1849.8599853515625,174.92999267578125
2019-04-09,48.69614791870117,1197.25,116.04755401611328,1835.8399658203125,177.5800018310547
2019-04-10,48.96952438354492,1202.1600341796875,116.93289947509766,1847.3299560546875,177.82000732421875
2019-04-11,48.561893463134766,1204.6199951171875,117.069091796875,1844.0699462890625,177.50999450683594
2019-04-12,48.5423583984375,1217.8699951171875,117.67230224609375,1843.06005859375,179.10000610351562
2019-04-15,48.63023376464844,1221.0999755859375,117.76959991455078,1844.8699951171875,179.64999389648438
2019-04-16,48.6351203918457,1227.1300048828125,117.49716186523438,1863.0400390625,178.8699951171875
2019-04-17,49.58219528198242,1236.3399658203125,118.47007751464844,1864.8199462890625,178.77999877929688
2019-04-18,49.76038360595703,1236.3699951171875,120.02671813964844,1861.68994140625,178.27999877929688
2019-04-22,49.923919677734375,1248.8399658203125,120.40614318847656,1887.31005859375,181.44000244140625
2019-04-23,50.64399337768555,1264.550048828125,122.04061889648438,1923.77001953125,183.77999877929688
2019-04-24,50.56588363647461,1256.0,121.62227630615234,1901.75,182.5800018310547
2019-04-25,50.106990814208984,1263.449951171875,125.65007019042969,1902.25,193.25999450683594
2019-04-26,49.86777877807617,1272.1800537109375,126.37003326416016,1950.6300048828125,191.49000549316406
2019-04-29,49.94344711303711,1287.5799560546875,126.25328063964844,1938.4300537109375,194.77999877929688
